offre_id,offre_found,n_candidat_skills,n_offre_skills,n_acquises,n_manquantes,n_essentielles_manquantes,taux_match_neo4j,competences_acquises,competences_manquantes,titre_poste
OFFRE_009277_590c3f29583d,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Responsable MARKETING DIGITALE (stagiaire)
OFFRE_009278_d3f6931f58d6,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Barman - Douala
OFFRE_009279_5510210940c0,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'informatique', 'télécommunications maritimes']",Responsable Informatique
OFFRE_009280_b3c8f3d8a95e,True,6,6,0,6,6,0.0,[],"['utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', 'droit commercial', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Vendeur ambulant / Commercial - Douala
OFFRE_009281_7739312799c3,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Community Manager
OFFRE_009282_1281e9cdfd74,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Comptable - Douala
OFFRE_009283_1dddbe63eb62,True,6,0,0,0,0,0.0,[],[],Ménagère - Douala
OFFRE_009284_0eca9c6d87b9,True,6,2,0,2,2,0.0,[],"['gérer la prestation de services touristiques', 'contrôler la prestation de services']",Professeur particulier
OFFRE_009285_50b7805e34e4,True,6,6,0,6,6,0.0,[],"['planifier l’espace commercial', 'mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', ""techniques de marketing d'une marque"", 'droit commercial', 'faire de la publicité pour une galerie']",Commercial - Yaounde
OFFRE_009286_4f79641b7ea0,True,6,6,0,6,6,0.0,[],"['planifier l’espace commercial', 'politiques du secteur commercial', ""déterminer le potentiel commercial de produits d'occasion"", 'gérer la prestation de services touristiques', 'droit commercial', 'contrôler la prestation de services']",commercial
OFFRE_009287_9f48a15a9536,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'allemand', 'anglais', 'planifier des campagnes de marketing sur les médias sociaux', ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']","Enseignant d’Anglais, Allemand Permanent"
OFFRE_009288_6dadc3cd28ca,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Attaché Commercial (H/F)
OFFRE_009289_4ddce97b1543,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Développeur PHP / Prestashop
OFFRE_009290_b02d8aa06325,True,6,0,0,0,0,0.0,[],[],ENGINEERING MANAGER - GUINÉE
OFFRE_009291_d62d215c1943,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",DIRECTEUR ADJOINT DES OPÉRATIONS MONÉTIQUES
OFFRE_009292_cdf026f5ad2e,True,6,1,0,1,1,0.0,[],['recours légal à un continuum de force'],ASSISTANT JURIDIQUE (TELECOM & RÉSEAU)
OFFRE_009293_a2169de97b1a,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",REGIONAL SALES MANAGER- H/F
OFFRE_009294_f05ab0d4f848,True,6,0,0,0,0,0.0,[],[],FORMATEUR Q3SE (H/F)
OFFRE_009295_063c76c4457a,True,6,1,0,1,1,0.0,[],['évaluer l’ergonomie d’un lieu de travail'],DIRECTEUR RESSOURCES HUMAINES
OFFRE_009296_2df722a31a8c,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Développeur PHP / Prestashop
OFFRE_009297_6b5bbc95f6ba,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",INGÉNIEUR COMMERCIAL (TELECOM & RÉSEAU) H/F
OFFRE_009298_ebd24e5dab21,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",Directeur des Travaux
OFFRE_009299_2c38fecf5883,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",OFFICIER DE GESTION DE RECUEIL DES PLAINTES
OFFRE_009300_152cc000d88a,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",AUDITEUR Q3SE (H/F) – CAMEROUN
OFFRE_009301_2f0061218ace,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",DIRECTEUR ADJOINT DES OPÉRATIONS MONÉTIQUES
OFFRE_009302_d088c43dfbf1,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",REGIONAL SALES MANAGER- H/F
OFFRE_009303_0aced43d79fc,True,6,0,0,0,0,0.0,[],[],CHEF D'ATELIER VÉHICULES CAMEROUN
OFFRE_009304_5ecdd89edc50,True,6,0,0,0,0,0.0,[],[],DIRECTEUR PARC MATÉRIEL (H/F) SÉNÉGAL
OFFRE_009305_859b9d4baa90,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]","Avis : volontariat de mission en Belgique, Hollande et Suede"
OFFRE_009306_6557def8fa52,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'éducation sanitaire', 'élaborer des activités d’éducation non formelle']",Accompagnement Professionnel
OFFRE_009307_025f90a11564,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Vendeuse caissière
OFFRE_009308_3ec5af57f0d5,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Développeur Java/.Net/BI data/ SIG/Consultant ERP
OFFRE_009309_57725c72d43e,True,6,0,0,0,0,0.0,[],[],Chef de Projet
OFFRE_009310_42691604d507,True,6,0,0,0,0,0.0,[],[],Accompagnement professionnel
OFFRE_009311_f1eb08647345,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Développeur ColdFusion version 10+
OFFRE_009312_243aa5846844,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'R', 'industrie des télécommunications', 'télécommunications maritimes']",Stage en Développement Informatique
OFFRE_009313_0649d6df1712,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Chauffeur
OFFRE_009314_e9086767a4c3,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Informaticien Webmaster (Prestashop) Développeur
OFFRE_009315_afce1d6a6c3a,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'anglais', 'éducation sanitaire']",avis de recrutement des répétiteurs de mathématiques et d'anglais
OFFRE_009316_fe23cad9e009,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",SIX (06) COMMERCIAL (H/F)
OFFRE_009317_4b8e12bb31c8,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Deux comptable Comptable H/F
OFFRE_009318_19098ab0e208,True,6,3,0,3,3,0.0,[],"[""vérifier des plans d'architecte sur site"", 'gérer la prestation de services touristiques', 'contrôler la prestation de services']",ARCHITECTE
OFFRE_009319_0cdb502bb0da,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'éducation sanitaire', 'élaborer des activités d’éducation non formelle']",Marketing and Sales Agent
OFFRE_009320_a9d5fdf338f0,True,6,0,0,0,0,0.0,[],[],Recherche agents de centre d'appel
OFFRE_009321_124221f978ca,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Stage Professionnel en Marketing & Vente
OFFRE_009322_bcdf8d7fd3c6,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Ingénieur Agronome
OFFRE_009323_39674ea1118b,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Traducteur
OFFRE_009324_ab437b8d3cbf,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]",Assistant administratif h/f
OFFRE_009325_10084cc0f0a4,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Web Designer
OFFRE_009326_46802abd38ed,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",civil engineers needed
OFFRE_009327_cd6deb7490b5,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",mechanical and civil engineers needed
OFFRE_009328_e89bac331572,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",project and civil engineers needed
OFFRE_009329_58be89ee55a7,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",mechanical enigneer needed
OFFRE_009330_73abca85a6c3,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",we are currently in need of mechanical engineers
OFFRE_009331_c00d991a1559,True,6,6,0,6,6,0.0,[],"['résoudre des cas complexes d’imputation comptable', 'gérer un service comptable', 'réaliser le bilan comptable journalier', 'rédiger des procédures comptables', 'principes comptables nationaux généralement admis', 'assurer la conformité aux conventions comptables']",Infographe/ Comptable/ Marketiste
OFFRE_009332_aa69f3dc508a,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Stage Professionnel en Marketing
OFFRE_009333_a22f659c1822,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', 'appliquer un code de la publicité', ""gérer la publicité d'un évènement"", ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']",ENGLISH SPEAKING TELEMARKETER
OFFRE_009334_e548b319ae9c,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]",APPEL A MANIFESTATION POUR DES POSTES A PAM
OFFRE_009335_02d1010c5cf6,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Comptable (H/F)
OFFRE_009336_485d8ad32121,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Comptable (H/F)
OFFRE_009337_0d87ae0a27fb,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commercial Terrain
OFFRE_009338_d82f44ace98a,True,6,2,0,2,2,0.0,[],"['torréfaction de café', 'inspecter la salle d’un casino']",recherche infographe/ secretaire
OFFRE_009339_ff3f9c3fefb9,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",recherche commerciaux
OFFRE_009340_e066b8da15a5,True,6,2,0,2,2,0.0,[],"['torréfaction de café', 'inspecter la salle d’un casino']",recherche commerciaux
OFFRE_009341_ab971a3f00d9,True,6,6,0,6,6,0.0,[],"['donner des conseils sur les matériaux de construction', 'contrôler la conformité de constructions', 'commander la construction de décors', 'préparer un site de construction', 'méthodes de construction', 'industrie de la construction']",CHEF DE PROJET BTP – ABIDJAN
OFFRE_009342_3b2a76affa5a,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Gestionnaire Réseaux et Go To Market
OFFRE_009343_655c92bdf285,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']","Manager détaillants, Direction de la Distribution"
OFFRE_009344_a23e28255d01,True,6,6,5,1,1,0.8333333333333334,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",['gérer la logistique multi-modale'],RESPONSABLE DES ACHATS ET DE LA LOGISTIQUE (F/H)
OFFRE_009345_1783fab0dde3,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']","Chef d’Agence, Direction de la Distribution"
OFFRE_009346_41f5799ff53d,True,6,2,0,2,2,0.0,[],"['communication', 'recours légal à un continuum de force']",JURISTE D’AFFAIRES SPECIALISE DANS LA COMMUNICATION D’ENTREPRISE
OFFRE_009347_27b97550801a,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Secrétaire - Standardiste - Hôtesse d'accueil ( F )
OFFRE_009348_92053908c487,True,6,6,0,6,6,0.0,[],"['fournir des équipements de sport à des clients', 'tendances de la mode', 'distribuer des équipements sportifs', 'histoire du sport', 'histoire de la mode', 'élaborer des programmes de divertissement']",MANNEQUINS/MODÈLES PHOTOS
OFFRE_009349_3da218b48129,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commercial (H/F) - Yaoundé
OFFRE_009350_7384322a1f2b,True,6,0,0,0,0,0.0,[],[],Enseignant Répétiteur à domicile
OFFRE_009351_4058da9e070e,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Directeur Commercial H/F
OFFRE_009352_8c7b1eda1ccf,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'éducation sanitaire', 'élaborer des activités d’éducation non formelle']",Enseignant
OFFRE_009353_36c9165ba614,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', 'appliquer un code de la publicité', ""gérer la publicité d'un évènement"", ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']",CHEF DE PROJET (CDP) - H/F -YAOUNDÉ
OFFRE_009354_fe42d7239c9a,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Stage en Prospection Commerciale
OFFRE_009355_a28e957fe0bf,True,6,6,0,6,6,0.0,[],"['utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', 'droit commercial', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commercial / Vendeur (H/F) - Douala
OFFRE_009356_657fda6782ac,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'éducation sanitaire', 'élaborer des activités d’éducation non formelle']",recrutement d' institutrice anglophone
OFFRE_009357_f56bb3c2fcb2,True,6,6,5,1,1,0.8333333333333334,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",['gérer la logistique multi-modale'],"Chargé de Logistique et Infrastructures - Garoua, Cameroun"
OFFRE_009358_b30241d15abd,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",COMMERCIAL (H/F)
OFFRE_009359_f8f22695dd95,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]",RECRUTEMENT AUX POSTES ADMINISTRATIFS
OFFRE_009360_3ca43ba05015,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Chef de Projet - Kousserie avec mission à Maroua
OFFRE_009361_045aa186f3d1,True,6,0,0,0,0,0.0,[],[],Health Program Manager - Buéa
OFFRE_009362_b6cd52f2a8ca,True,6,0,0,0,0,0.0,[],[],National Consultant Specialist in Plant Production (Agronomist)
OFFRE_009363_c9f8451b27a9,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Directeur Adjoint
OFFRE_009364_001706f7a76c,True,6,6,0,6,6,0.0,[],"['utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', 'photographie commerciale', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commerciale
OFFRE_009365_85300636258b,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Médecin Généraliste
OFFRE_009366_8f491303873b,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Responsable Commercial
OFFRE_009367_6957f110cc17,True,6,0,0,0,0,0.0,[],[],Specialist in Evaluation and Governance of Tenure
OFFRE_009368_ed2c838c3119,True,6,6,0,6,6,0.0,[],"[""planifier des activités d'éducation artistique"", 'éducation communautaire', 'éducation des adultes', 'assurer une éducation sanitaire', 'éducation sanitaire', 'élaborer des activités d’éducation non formelle']",stagiaire commerciaux
OFFRE_009369_f2929e89c8eb,True,6,0,0,0,0,0.0,[],[],Agent Commercial Débutant
OFFRE_009370_e05981d5781c,True,6,0,0,0,0,0.0,[],[],Apporteur d'Affaires en Freelance
OFFRE_009371_e0603c52796d,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Customer Service Desk Officer Supply
OFFRE_009372_e61f33bd5803,True,6,6,0,6,6,0.0,[],"['mettre en œuvre des stratégies de marketing', 'planifier des campagnes de marketing sur les médias sociaux', 'appliquer un code de la publicité', ""gérer la publicité d'un évènement"", ""techniques de marketing d'une marque"", 'faire de la publicité pour une galerie']",ASSISTANT SERVICE COMMUNICATION
OFFRE_009373_1abb54383d49,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commercial (H/F)
OFFRE_009374_32706696f3d8,True,6,6,0,6,6,0.0,[],"['génie des télécommunications', 'évaluer les problèmes relatifs à l’infrastructure des télécommunications', 'équipements électroniques et de télécommunications', 'industrie des télécommunications', 'réglementation en matière de télécommunications', 'télécommunications maritimes']",Responsable Commercial / Marketing Débutant ou Qualifié
OFFRE_009375_fc83436b95e6,True,6,1,0,1,1,0.0,[],['recours légal à un continuum de force'],Responsable juridique et administration des marchés
OFFRE_009376_33226d8976e4,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Customer Service Desk Officer Supply
OFFRE_009377_1feff7aa47ea,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'analyser le risque d’assurance']",Contrôleur de Gestion
OFFRE_009378_d11b2e66c6f3,True,6,0,0,0,0,0.0,[],[],SECRÉTAIRE DE DÉPARTEMENT SYSTÈME D'INFORMATION
OFFRE_009379_ade5ef16d5c2,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Commercial (H/F)
OFFRE_009380_658f3a910016,True,6,0,0,0,0,0.0,[],[],CHEF DE DÉPARTEMENT TECHNIQUE
OFFRE_009381_dee256b6d605,True,6,6,0,6,6,0.0,[],"['gérer la distribution de matériel de promotion sur des lieux de destination', 'utiliser des systèmes de distribution par radio pour des taxis', 'gérer les canaux de distribution', 'assurer la conformité des activités de distribution', ""assurer la distribution d'électricité"", 'diriger des opérations de distribution']",Chef Service Recouvrement
OFFRE_009382_4a8a3bb975a9,True,6,0,0,0,0,0.0,[],[],ASSISTANT DÉPARTEMENT TECHNIQUE
OFFRE_009383_377fbd5ea9e7,True,6,1,0,1,1,0.0,[],['recours légal à un continuum de force'],Responsable juridique et administration des marchés
OFFRE_009384_fc76947cbc1d,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]",MEAL Sr. Advisor - HIV/AIDS (MEAL Advisor)
OFFRE_009385_736848854a3c,True,6,1,0,1,1,0.0,[],"[""conventions de l'Organisation maritime internationale""]",Organizational Development and Transition Technical Advisor
